movie,character_name,line_num,line,line_no_punct
American Psycho,Bateman,236,"uh, no. there's one...down here.",uh no there s one down here
American Psycho,Bateman,237,yes. it's very good.,yes it s very good
American Psycho,Bateman,238,"absolutely, i'm 100% with you.",absolutely i m 100 with you
American Psycho,Bateman,239,"you like that, slut?",you like that slut
American Psycho,Bateman,240,"you want to know what i'm wearing? sixty-dollar  boxer shorts by ralph lauren, a hundred-and-fifty-dollar white  cotton t-shirt by  commes des garcons.    my rolex cost-",you want to know what i m wearing sixty dollar boxer shorts by ralph lauren a hundred and fifty dollar white cotton t shirt by commes des garcons my rolex cost
American Psycho,Bateman,241,"i'm a corporate raider. i orchestrate hostile takeovers. what do  you think of that?    huh, bitch?",i m a corporate raider i orchestrate hostile takeovers what do you think of that huh bitch
American Psycho,Bateman,242,i haven't seen you around here.,i haven t seen you around here
American Psycho,Bateman,243,would you like to see my apartment?,would you like to see my apartment
American Psycho,Bateman,244,do you want to come to my apartment or not?,do you want to come to my apartment or not
American Psycho,Bateman,245,do you take american express?,do you take american express
American Psycho,Bateman,246,do you take american express?,do you take american express
American Psycho,Bateman,247,"i'm joking. come on, get in.",i m joking come on get in
American Psycho,Bateman,248,"i'd like a girl, early twenties, blonde, who does  couples. couples. fifty-five west eighty-first, the  american gardens building. apartment 7c. and i really  can't stress blonde enough. blonde.",i d like a girl early twenties blonde who does couples couples fifty five west eighty first the american gardens building apartment 7c and i really can t stress blonde enough blonde
American Psycho,Bateman,249,that's a very fine chardonnay you're drinking.,that s a very fine chardonnay you re drinking
American Psycho,Bateman,250,i want you to clean your vagina.,i want you to clean your vagina
American Psycho,Bateman,251,no. from behind. get on your knees.,no from behind get on your knees
American Psycho,Bateman,252,i want to watch. you have a very nice body.,i want to watch you have a very nice body
American Psycho,Bateman,253,"thank you. send her up. christie, get out and dry  off, choose a robe-not the bijan and come and meet me and  our guest in the living room for drinks.",thank you send her up christie get out and dry off choose a robe not the bijan and come and meet me and our guest in the living room for drinks
American Psycho,Bateman,254,"you've arrived! how lovely, let me take your coat.  i'm paul. how good of you to come.",you ve arrived how lovely let me take your coat i m paul how good of you to come
American Psycho,Bateman,255,"not quite blonde, are you? more dirty blonde. i'm  going to call you sabrina. i'm paul owen.",not quite blonde are you more dirty blonde i m going to call you sabrina i m paul owen
American Psycho,Bateman,256,"so, don't you want to know what i do?",so don t you want to know what i do
American Psycho,Bateman,257,"well, i work on wall street. at pierce & pierce.    have you heard of it?",well i work on wall street at pierce pierce have you heard of it
American Psycho,Bateman,258,"actually, that's none of your business, christie,  hut i can assure you it certainly wasn't cheap.",actually that s none of your business christie hut i can assure you it certainly wasn t cheap
American Psycho,Bateman,259,"no, no smoking. not in here.",no no smoking not in here
American Psycho,Bateman,260,varda truffle?,varda truffle
American Psycho,Bateman,261,"i don't want you to get drunk, but that's a very  fine chardonnay you're not drinking.",i don t want you to get drunk but that s a very fine chardonnay you re not drinking
American Psycho,Bateman,262,"do you like phil collins? i've been a big genesis  fan ever since the release of their 1980 album, duke. before  that i really didn't understand any of their work. it was too  artsy, too intellectual. it was on duke where phil collins'  presence became more apparent. he puts aside the cd and takes out  another one.",do you like phil collins i ve been a big genesis fan ever since the release of their 1980 album duke before that i really didn t understand any of their work it was too artsy too intellectual it was on duke where phil collins presence became more apparent he puts aside the cd and takes out another one
American Psycho,Bateman,263,"i think ""invisible touch"" is the group's undisputed masterpiece.",i think invisible touch is the group s undisputed masterpiece
American Psycho,Bateman,264,"it's an epic meditation on intangibility, at the  same time it deepens and enriches the meaning of the preceding  three albums. christie, take off the robe.",it s an epic meditation on intangibility at the same time it deepens and enriches the meaning of the preceding three albums christie take off the robe
American Psycho,Bateman,265,"listen to the brilliant ensemble playing of banks,  collins and rutherford. you can practically hear every nuance  of every instrument. sabrina, remove your dress.",listen to the brilliant ensemble playing of banks collins and rutherford you can practically hear every nuance of every instrument sabrina remove your dress
American Psycho,Bateman,266,"in terms of lyrical craftsmanship and sheer  songwriting, this album hits a new peak of professionalism.  sabrina, why don't you dance a little?",in terms of lyrical craftsmanship and sheer songwriting this album hits a new peak of professionalism sabrina why don t you dance a little
American Psycho,Bateman,267,"take the lyrics to ""land of confusion."" in this  song, phil collins addresses the problem of abusive political  authority.",take the lyrics to land of confusion in this song phil collins addresses the problem of abusive political authority
American Psycho,Bateman,268,"""in too deep"" is the most moving pop song of the 1980s about  monogamy and commitment. the song is extremely uplifting.  their lyrics are as positive and affirmative as anything  i've heard in rock.",in too deep is the most moving pop song of the 1980s about monogamy and commitment the song is extremely uplifting their lyrics are as positive and affirmative as anything i ve heard in rock
American Psycho,Bateman,269,"christie, get down on your knees, so sabrina can see your  asshole.",christie get down on your knees so sabrina can see your asshole
American Psycho,Bateman,270,"phill collins solo efforts seem to be more commercial and  therefore more satisfying in a narrower way, especially  songs like ""in the air tonight"" and ""against  all odds."" sabrina, don't just stare at it. eat it.",phill collins solo efforts seem to be more commercial and therefore more satisfying in a narrower way especially songs like in the air tonight and against all odds sabrina don t just stare at it eat it
American Psycho,Bateman,271,"but i also think that phill collins works better  within the confines of the group than as a solo artist-and  i stress the word artist. this is ""sussudio,"" a great,  great song, a personal favorite.",but i also think that phill collins works better within the confines of the group than as a solo artist and i stress the word artist this is sussudio a great great song a personal favorite
American Psycho,Bateman,272,don't touch the rolex.,don t touch the rolex
American Psycho,Bateman,273,we're not through yet...,we re not through yet
American Psycho,Bateman,274,what an asshole.,what an asshole
American Psycho,Bateman,275,i know her. i knew her.,i know her i knew her
