movie,character_name,line_num,line
American Psycho,Bateman,372,absolutely. i'm with you on that one.
American Psycho,Bateman,373,never. i mean...i don't really like... singers.
American Psycho,Bateman,374,"no, i like music. just-they're-huey's too... black sounding. for me."
American Psycho,Bateman,375,i'll be there.
American Psycho,Bateman,376,"oh this won't be anything like last time, i promise."
American Psycho,Bateman,377,just come in the limo and talk to me for a minute.
American Psycho,Bateman,378,"nothing like last time, promise."
American Psycho,Bateman,379,"  so, you're looking great, how have you been?"
American Psycho,Bateman,380,  really?
American Psycho,Bateman,381,"oh, lawyers are so complicated-don't do that. here."
American Psycho,Bateman,382,bitch.
American Psycho,Bateman,383,"uh uh uh. half now, half later."
American Psycho,Bateman,384,"okay, your name is christie. we're meeting a friend of mine,  elizabeth. she'll be joining us in my new apartment shortly.  you'll like her. she's a very nice girl. don't say anything  about yourself. is that clear. christie?"
American Psycho,Bateman,385,  it's not that nice.
American Psycho,Bateman,386,"what do you mean, she was a hot number."
American Psycho,Bateman,387,she's my...cousin.
American Psycho,Bateman,388,she's from...france.
American Psycho,Bateman,389,"elizabeth, it's three in the morning."
American Psycho,Bateman,390,don't tell him you're here.
American Psycho,Bateman,391,  you're at paul owen s.
American Psycho,Bateman,392,  paul owen.
American Psycho,Bateman,393,no.
American Psycho,Bateman,394,"listen, i would just like to see...the two of you...get it on.  what's wrong with that? it's totally disease-free."
American Psycho,Bateman,395,come on. don't you find christie attractive?
American Psycho,Bateman,396,come on. i think it would be a turn-on.
American Psycho,Bateman,397,"christie, you're not drinking your wine."
American Psycho,Bateman,398,  are you telling me you've never gotten it on with a girl?
American Psycho,Bateman,399,"well, you went to sarah lawrence for one thing."
American Psycho,Bateman,400,"did you know that whitney houston's debut lp  called simply whitney houston had four number-one singles  on it? did you know that, christie? whitney's voice leaps  across so many boundaries and is so versatile-though she's  mainly a jazz singer-that it's hard to take in the album  on a first listening."
American Psycho,Bateman,401,"  it's hard to choose a favorite track  among so many great ones, but ""the greatest love of all""  is one of the best, most powerful songs ever written about  self-preservation and dignity. it's universal message  crosses all boundaries, and instills one with the hope  that it's not too late to better ourselves. to act kinder.  since, elizabeth, it's impossible in the world we live in  to empathize with others, we can always empathize with  ourselves."
American Psycho,Bateman,402,"it's an important message, crucial, really, and it's  beautifully stated on the album."
American Psycho,Bateman,403,"not the face, you bitch. not the fucking face, you  piece of bitch trash!"
American Psycho,Bateman,404,"i think, evelyn, that we've...lost touch."
American Psycho,Bateman,405,"  my need to engage in homicidal behavior on a massive scale  cannot be, um, corrected, but i have no other way to fulfill  my needs."
American Psycho,Bateman,406,we need to talk.
American Psycho,Bateman,407,"it's over, evelyn. it's all over"
American Psycho,Bateman,408,i'm fucking serious. it's fucking over. us. this  is no joke. i don't think we should see each other anymore.
American Psycho,Bateman,409,  i know that your friends are my friends. i've thought about  that. you can have them.
American Psycho,Bateman,410,"yes, i am."
American Psycho,Bateman,411,we never really shared one.
American Psycho,Bateman,412,"i'm...in touch with humanity. evelyn, i'm sorry.    you're just not terribly important to me."
American Psycho,Bateman,413,i know my behavior is...erratic sometimes.
American Psycho,Bateman,414,"  if you really want to do something for me, you can stop making  this scene right now."
American Psycho,Bateman,415,i'm leaving now. i've assessed the situation and i'm going.
American Psycho,Bateman,416,i'm just leaving.
American Psycho,Bateman,417,i have to return some videotapes.
American Psycho,Bateman,418,"here kitty, kitty."
American Psycho,Bateman,419,"harold, it's bateman. patrick bateman. you're my  lawyer so i think you should know-i've killed a lot of  people. some escort girls, in an apartment uptown, some  homeless people, maybe five or ten, an nyu girl i met in  central park. i left her in a parking lot, near dunkin'  donuts. i killed bethany, my old girlfriend, with a nail  gun. and a man, some old faggot with a dog. last week i  killed another girl with a chainsaw-i had to, she almost  got away there was someone else there, maybe a model, i  can't remember but she's dead too. and paul owen. i killed  paul owen with an ax, in the face. his body is dissolving  in a bathtub in hell's kitchen. i don't want to leave anything  out here...i guess i've killed 20 people, maybe 40-i have tapes  of a lot of it. some of the girls have seen the tapes, i even... well, i ate some of their brains and i tried to cook a little.  tonight i just, well, i had to kill a lot of people and i'm not  sure i 'm going to get away with it this time-i mean i guess  i'm a pretty sick guy. so-if you get hack tomorrow, i may show  up at harry's bar, so, you know, keep your eyes open."
American Psycho,Bateman,420,"not in the mood, i guess."
American Psycho,Bateman,421,"  yes, of course. the hash browns are delicious. i'm just...not... ordering them."
American Psycho,Bateman,422,i'm not really sure. i had a shower...and some  sorbet?
American Psycho,Bateman,423,but how? where do you place paul that night?
American Psycho,Bateman,424,and?
American Psycho,Bateman,425,marcus?
American Psycho,Bateman,426,but marcus denied it?
American Psycho,Bateman,427,"well, does marcus have an alibi?"
American Psycho,Bateman,428,he does? you're sure?
American Psycho,Bateman,429,oh. kimball now where were you?  
American Psycho,Bateman,430,  where was marcus?
American Psycho,Bateman,431,so who was he with?
American Psycho,Bateman,432,"oh, right. of course...we had wanted paul owen  to come. but he said he had plans...i guess i had dinner  with victoria...the following night."
American Psycho,Bateman,433,20b.
American Psycho,Bateman,434,mrs. wolfe?
American Psycho,Bateman,435,no.
American Psycho,Bateman,436,i'm looking for...paul owen's...place.
American Psycho,Bateman,437,doesn't he live here?
American Psycho,Bateman,438,are you sure?
American Psycho,Bateman,439,"no. yes. i mean yes, i did. in the times. but... doesn't paul owen still live here?"
American Psycho,Bateman,440,but i think...i want to know what happened  here.
American Psycho,Bateman,441,i won't...don't worry.
American Psycho,Bateman,442,jean? hello? jean?
American Psycho,Bateman,443,"hello? jean, i need help!"
American Psycho,Bateman,444,jean-i'm not-
American Psycho,Bateman,445,"oh god, what did you say, you dumb bitch?"
American Psycho,Bateman,446,what are i doing?
American Psycho,Bateman,447,"i don't think i'm gonna make it, jean."
American Psycho,Bateman,448,...to the office this afternoon.
American Psycho,Bateman,449,  just...say...no!
American Psycho,Bateman,450,stop sounding so fucking sad! jesus!
American Psycho,Bateman,451,  i'm not going anywhere unless we  have a reservation.
American Psycho,Bateman,452,"  excuse me, gentlemen. right back. he approaches carnes cautiously."
American Psycho,Bateman,453,"shut up, carnes, they will not."
American Psycho,Bateman,454,"so, harold, did you get my message?"
American Psycho,Bateman,455,"  yes, naturally."
American Psycho,Bateman,456,what exactly do you mean?
American Psycho,Bateman,457,"but wait, harold, what do you mean?"
American Psycho,Bateman,458,carnes? wait.
American Psycho,Bateman,459,what are you talking about? bateman is what?
American Psycho,Bateman,460,"  wait. stop. you don't seem to understand. you're not really  comprehending any of this. i killed him. i did it, carnes.  i'm patrick bateman. i chopped owen's fucking head off.  i tortured dozens of girls. the whole message i left on your  machine was true."
American Psycho,Bateman,461,"no! listen, don't you know who i am? i'm not davis, i'm  patrick bateman! i talk to you on the phone all the time!  don't you recognize me? you're my lawyer."
American Psycho,Bateman,462,"now, carnes, listen to me. listen very, very carefully. i killed  paul owen and i liked it. i can't make myself any clearer"
American Psycho,Bateman,463,it never was supposed to he! why isn't it possible?
American Psycho,Bateman,464,"why not, you stupid bastard?"
American Psycho,Bateman,465,"no, you...didn't?"
American Psycho,Bateman,466,"i'm just a happy camper. rockin' and a-rollin'. van patten   rehab's done wonders for you, pal.  working for unicef now?"
American Psycho,Bateman,467,  but inside doesn't matter...
American Psycho,Bateman,468,whatever.
American Psycho,Bateman,469," there are no more barriers to cross. all i have in common with  the uncontrollable and the insane, the vicious and the evil,  all the mayhem i have caused and my utter indifference toward  it, i have now surpassed..."
American Psycho,Bateman,470, my pain is constant and sharp and i do not hope for a better  world for anyone. i fact i want my pain to be inflicted on  others. i want no escape.
American Psycho,Bateman,471," but even after admitting this, there is no catharsis. i gain no  deeper knowledge about myself, no new knowledge can be extracted  from my telling. there has been no reason for me to tell you any  of this. this confession has meant nothing..."
Avengers,Nick Fury,0,how bad is it?
Avengers,Nick Fury,1,nasa didn't authorize selvig to test phase.
Avengers,Nick Fury,2,what are the energy levels now?
Avengers,Nick Fury,3,how long to get everyone out?
Avengers,Nick Fury,4,do better.
Avengers,Nick Fury,5,we should tell them to go back to sleep?
Avengers,Nick Fury,6,i need you to make sure that phase 2 prototypes are shipped out.
Avengers,Nick Fury,7,"until such time as the world ends, we will act as though it intends to spin on. clear out the tech below. every piece of phase 2 on a truck and gone."
